Type,Results
Nonlinear,"[np.float64(-3.5845809670154196), np.float64(-3.584580966575615), np.float64(-3.58458096716965), np.float64(-3.5845809669647615), np.float64(-3.584580966882359), np.float64(-3.58458096688234), np.float64(-3.5845809668823563), np.float64(-3.584580966882346), np.float64(-3.5845809668823607), np.float64(-3.584580966882372), np.float64(-3.584580966882359), np.float64(-3.5845809668823683), np.float64(-3.5845809668823594), np.float64(-3.5845809668823616), np.float64(-3.5845809668823585), np.float64(-3.584580966882356), np.float64(-3.58458096688236), np.float64(-3.5845809668823554), np.float64(-3.58458096688236), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966912654), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.584580966912654), np.float64(-3.584580966910835), np.float64(-3.5845802832991467), np.float64(-3.584579759218286), np.float64(-3.5845793470671197), np.float64(-3.5845789848626737), np.float64(-3.58457874843225), np.float64(-3.584578512887674), np.float64(-3.5845783199984), np.float64(-3.5845781358402746), np.float64(-3.5845778674547546), np.float64(-3.5845779026158198), np.float64(-3.5845778065113336), np.float64(-3.5845777323565926), np.float64(-3.5845775668331044), np.float64(-3.5845776075520916)]"
Nonlinear,"[np.float64(-3.584580966876934), np.float64(-3.5845809668813815), np.float64(-3.5845809714692223), np.float64(-3.5845809706864884), np.float64(-3.584580966882353), np.float64(-3.584580966882374), np.float64(-3.584580966882351), np.float64(-3.584580966882357), np.float64(-3.5845809668823465), np.float64(-3.5845809668823585), np.float64(-3.584580966882359), np.float64(-3.5845809668823607), np.float64(-3.584580966882355), np.float64(-3.5845809668823625), np.float64(-3.584580966882357), np.float64(-3.5845809668823456), np.float64(-3.5845809668823625), np.float64(-3.5845809668823727), np.float64(-3.5845809668823474), np.float64(-3.584580966909016), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.584580966912654), np.float64(-3.5845809669099253), np.float64(-3.584580966912654), np.float64(-3.5845809669135633), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.584580966912654), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.5845802798457953), np.float64(-3.584579764904447), np.float64(-3.5845793458966), np.float64(-3.5845790149342065), np.float64(-3.5845787369853497), np.float64(-3.5845785128776697), np.float64(-3.5845784359298705), np.float64(-3.584578127453824), np.float64(-3.5845779807705185), np.float64(-3.58457798983909), np.float64(-3.584577812310272), np.float64(-3.584577627386352), np.float64(-3.5845776103187745), np.float64(-3.584577559327954)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.58458096679402), np.float64(-3.584580966894469), np.float64(-3.584580966832334), np.float64(-3.584580966882356), np.float64(-3.5845809668823763), np.float64(-3.584580966882349), np.float64(-3.5845809668823505), np.float64(-3.5845809668823465), np.float64(-3.584580966882343), np.float64(-3.584580966882358), np.float64(-3.584580966882358), np.float64(-3.584580966882359), np.float64(-3.5845809668823603), np.float64(-3.5845809668823607), np.float64(-3.5845809668823554), np.float64(-3.584580966882366), np.float64(-3.5845809668823656), np.float64(-3.584580966882367), np.float64(-3.5845809669081063), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966912654), np.float64(-3.5845809669117443), np.float64(-3.5845809669081063), np.float64(-3.5845809669117443), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.5845802671383353), np.float64(-3.584579754130573), np.float64(-3.5845793352127657), np.float64(-3.5845790229022896), np.float64(-3.584578745591898), np.float64(-3.584578438927565), np.float64(-3.584578377282014), np.float64(-3.584578194716414), np.float64(-3.5845780063727943), np.float64(-3.584577882177655), np.float64(-3.5845777583353993), np.float64(-3.5845776367214057), np.float64(-3.584577668550992), np.float64(-3.5845774853487455)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.58458096679402), np.float64(-3.584580966894469), np.float64(-3.584580966832334), np.float64(-3.584580966882356), np.float64(-3.5845809668823763), np.float64(-3.584580966882345), np.float64(-3.5845809668823536), np.float64(-3.5845809668823607), np.float64(-3.584580966882361), np.float64(-3.584580966882366), np.float64(-3.5845809668823763), np.float64(-3.584580966882359), np.float64(-3.584580966882361), np.float64(-3.5845809668823567), np.float64(-3.5845809668823536), np.float64(-3.584580966882364), np.float64(-3.584580966882391), np.float64(-3.5845809668823474), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966912654), np.float64(-3.584580966909016), np.float64(-3.5845809669117443), np.float64(-3.584580966909016), np.float64(-3.584580966909016), np.float64(-3.5845809669135633), np.float64(-3.5845809669081063), np.float64(-3.5845809669099253), np.float64(-3.584580281935814), np.float64(-3.584579824393586), np.float64(-3.5845793591552138), np.float64(-3.584579105838202), np.float64(-3.584578806226091), np.float64(-3.5845784565726717), np.float64(-3.58457832887143), np.float64(-3.584578154920564), np.float64(-3.5845779916562606), np.float64(-3.584577860555328), np.float64(-3.5845777166996413), np.float64(-3.5845776578817095), np.float64(-3.584577632521359), np.float64(-3.5845775630332355)]"
Nonlinear,"[np.float64(-3.5845809670154196), np.float64(-3.584580966575615), np.float64(-3.58458096716965), np.float64(-3.5845809669647615), np.float64(-3.584580966882359), np.float64(-3.58458096688234), np.float64(-3.584580966882367), np.float64(-3.5845809668823563), np.float64(-3.5845809668823563), np.float64(-3.5845809668823576), np.float64(-3.5845809668823603), np.float64(-3.584580966882361), np.float64(-3.5845809668823603), np.float64(-3.58458096688236), np.float64(-3.5845809668823634), np.float64(-3.5845809668823585), np.float64(-3.584580966882359), np.float64(-3.584580966882358), np.float64(-3.584580966882357), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669081063), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.584580966907197), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.584580294501393), np.float64(-3.5845797610099908), np.float64(-3.584579353763729), np.float64(-3.5845790200446572), np.float64(-3.584578682623942), np.float64(-3.584578548711761), np.float64(-3.5845783441427557), np.float64(-3.58457822307264), np.float64(-3.5845778496232015), np.float64(-3.5845778993225395), np.float64(-3.5845777605618423), np.float64(-3.584577725097006), np.float64(-3.584577568122768), np.float64(-3.584577477808125)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.58458096679402), np.float64(-3.584580966894469), np.float64(-3.584580966832334), np.float64(-3.5845809668823536), np.float64(-3.58458096688236), np.float64(-3.5845809668823536), np.float64(-3.5845809668823696), np.float64(-3.5845809668823563), np.float64(-3.5845809668823545), np.float64(-3.58458096688235), np.float64(-3.584580966882358), np.float64(-3.584580966882355), np.float64(-3.5845809668823563), np.float64(-3.5845809668823696), np.float64(-3.58458096688236), np.float64(-3.5845809668823665), np.float64(-3.584580966882391), np.float64(-3.5845809668823563), np.float64(-3.584580966912654), np.float64(-3.5845809669099253), np.float64(-3.584580966912654), np.float64(-3.584580966912654), np.float64(-3.584580966912654), np.float64(-3.584580966909016), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966905378), np.float64(-3.5845809669081063), np.float64(-3.584580966910835), np.float64(-3.5845802534531686), np.float64(-3.584579806310103), np.float64(-3.584579363735429), np.float64(-3.5845790209396), np.float64(-3.584578790865635), np.float64(-3.5845783975209997), np.float64(-3.5845781687821727), np.float64(-3.5845781515590716), np.float64(-3.5845781386678937), np.float64(-3.584577903438003), np.float64(-3.584577772906414), np.float64(-3.5845775319357926), np.float64(-3.584577569259636), np.float64(-3.5845775464376857)]"
Nonlinear,"[np.float64(-3.584580967015423), np.float64(-3.584580966575615), np.float64(-3.5845809671696713), np.float64(-3.5845809669646513), np.float64(-3.584580966882352), np.float64(-3.584580966882348), np.float64(-3.584580966882354), np.float64(-3.5845809668823483), np.float64(-3.584580966882355), np.float64(-3.5845809668823643), np.float64(-3.5845809668823554), np.float64(-3.5845809668823585), np.float64(-3.5845809668823576), np.float64(-3.584580966882354), np.float64(-3.5845809668823394), np.float64(-3.584580966882362), np.float64(-3.5845809668823563), np.float64(-3.5845809668823563), np.float64(-3.5845809668823287), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845802774510958), np.float64(-3.584579703308009), np.float64(-3.5845793612888883), np.float64(-3.5845788996348347), np.float64(-3.5845787404632574), np.float64(-3.584578482017605), np.float64(-3.5845782979449723), np.float64(-3.5845781303742115), np.float64(-3.5845780022000326), np.float64(-3.584577765413087), np.float64(-3.5845777623726462), np.float64(-3.5845776653459325), np.float64(-3.584577574083596), np.float64(-3.5845774926183367)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.5845809667964783), np.float64(-3.584580966805591), np.float64(-3.5845809668257864), np.float64(-3.5845809668823603), np.float64(-3.5845809668823563), np.float64(-3.584580966882365), np.float64(-3.5845809668823327), np.float64(-3.584580966882354), np.float64(-3.5845809668823643), np.float64(-3.584580966882374), np.float64(-3.5845809668823545), np.float64(-3.584580966882359), np.float64(-3.5845809668823674), np.float64(-3.5845809668823607), np.float64(-3.5845809668823576), np.float64(-3.584580966882342), np.float64(-3.5845809668823616), np.float64(-3.5845809668823616), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580280766204), np.float64(-3.584579722595663), np.float64(-3.584579356366703), np.float64(-3.5845790040120846), np.float64(-3.5845788123806415), np.float64(-3.584578514003624), np.float64(-3.584578294617131), np.float64(-3.5845782026281086), np.float64(-3.5845781353009443), np.float64(-3.5845778718967267), np.float64(-3.584577791535594), np.float64(-3.5845776960150033), np.float64(-3.584577660561081), np.float64(-3.5845774825284025)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.5845809667964783), np.float64(-3.584580966805591), np.float64(-3.5845809668257864), np.float64(-3.5845809668823603), np.float64(-3.5845809668823563), np.float64(-3.584580966882365), np.float64(-3.5845809668823327), np.float64(-3.584580966882354), np.float64(-3.5845809668823256), np.float64(-3.5845809668823505), np.float64(-3.5845809668823643), np.float64(-3.5845809668823763), np.float64(-3.584580966882359), np.float64(-3.5845809668823585), np.float64(-3.584580966882367), np.float64(-3.5845809668823607), np.float64(-3.584580966882357), np.float64(-3.584580966882367), np.float64(-3.584580966912654), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.584580966912654), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966907197), np.float64(-3.5845809669117443), np.float64(-3.5845809669135633), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580316170104), np.float64(-3.5845797931369816), np.float64(-3.5845793518674327), np.float64(-3.5845790130751993), np.float64(-3.5845787450134594), np.float64(-3.5845785475157754), np.float64(-3.5845784274324615), np.float64(-3.5845780196887063), np.float64(-3.5845780840618318), np.float64(-3.584578009606048), np.float64(-3.584577761543187), np.float64(-3.584577640176576), np.float64(-3.5845775670941293), np.float64(-3.5845775564675932)]"
Nonlinear,"[np.float64(-3.5845809670154196), np.float64(-3.584580966575615), np.float64(-3.58458096716965), np.float64(-3.5845809669647615), np.float64(-3.584580966882359), np.float64(-3.58458096688234), np.float64(-3.5845809668823563), np.float64(-3.5845809668823567), np.float64(-3.5845809668823594), np.float64(-3.584580966882352), np.float64(-3.584580966882384), np.float64(-3.584580966882382), np.float64(-3.5845809668823603), np.float64(-3.584580966882372), np.float64(-3.5845809668823563), np.float64(-3.5845809668823554), np.float64(-3.58458096688235), np.float64(-3.5845809668823523), np.float64(-3.5845809668823616), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669117443), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.5845809669117443), np.float64(-3.584580966912654), np.float64(-3.584580966912654), np.float64(-3.58458029267058), np.float64(-3.5845797379279247), np.float64(-3.5845792333502686), np.float64(-3.5845790569874225), np.float64(-3.584578757538111), np.float64(-3.5845785315987087), np.float64(-3.5845783149916315), np.float64(-3.5845781562729826), np.float64(-3.5845779572709944), np.float64(-3.5845779026158198), np.float64(-3.584577795948462), np.float64(-3.5845776824644418), np.float64(-3.5845775679617873), np.float64(-3.5845774909175816)]"
Nonlinear,"[np.float64(-3.584580966815972), np.float64(-3.5845809667964783), np.float64(-3.584580966805591), np.float64(-3.5845809668257864), np.float64(-3.5845809668823603), np.float64(-3.5845809668823563), np.float64(-3.584580966882396), np.float64(-3.5845809668823643), np.float64(-3.584580966882366), np.float64(-3.584580966882365), np.float64(-3.584580966882352), np.float64(-3.5845809668823674), np.float64(-3.584580966882358), np.float64(-3.58458096688236), np.float64(-3.5845809668823865), np.float64(-3.58458096688236), np.float64(-3.5845809668823523), np.float64(-3.584580966882362), np.float64(-3.5845809668823607), np.float64(-3.5845809669099253), np.float64(-3.584580966910835), np.float64(-3.584580966912654), np.float64(-3.584580966912654), np.float64(-3.584580966910835), np.float64(-3.584580966910835), np.float64(-3.5845809669099253), np.float64(-3.584580966909016), np.float64(-3.5845809669099253), np.float64(-3.584580966909016), np.float64(-3.5845809669117443), np.float64(-3.584580966910835), np.float64(-3.584580966909016), np.float64(-3.584580966910835), np.float64(-3.584580966912654), np.float64(-3.584580253826971), np.float64(-3.5845797721822237), np.float64(-3.584579352230321), np.float64(-3.584578948422859), np.float64(-3.584578769055952), np.float64(-3.5845785283609075), np.float64(-3.584578303965827), np.float64(-3.584578071978285), np.float64(-3.584578008501012), np.float64(-3.584577717258071), np.float64(-3.584577737986365), np.float64(-3.5845776350961387), np.float64(-3.584577587923377), np.float64(-3.584577475346123)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5845807), np.float32(-3.584581), np.float32(-3.584581), np.float32(-3.5822911), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5799153), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5792437), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5770698), np.float32(-3.5770693), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5800083), np.float32(-3.5742717), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
