Type,Results
Nonlinear,"[np.float64(-3.584793511351158), np.float64(-3.584931389026252), np.float64(-3.58482056868133), np.float64(-3.5847330878179164), np.float64(-3.5847344028453563), np.float64(-3.584771121421035), np.float64(-3.5848690473277287), np.float64(-3.5850663149637967), np.float64(-3.5872097737079116), np.float64(-3.587424798646623), np.float64(-3.587430382003504), np.float64(-3.5876166883016367), np.float64(-3.5876166883016367), np.float64(-3.5876460028109136), np.float64(-3.587678379647514), np.float64(-3.5878945775025386), np.float64(-3.5880926854396193), np.float64(-3.587477630035096), np.float64(-3.587563621372169), np.float64(-3.5875651514046467), np.float64(-3.5874438299522353), np.float64(-3.587343447140711), np.float64(-3.587342981768188), np.float64(-3.5873232956025163), np.float64(-3.5873232956025163), np.float64(-3.587279620680306), np.float64(-3.5871216281000216), np.float64(-3.587027965042523), np.float64(-3.586832797040074), np.float64(-3.586832797040074), np.float64(-3.5866146608222493), np.float64(-3.5860850226719094), np.float64(-3.585864051075248), np.float64(-3.585864051075248), np.float64(-3.5858635083815784), np.float64(-3.5859212712913404), np.float64(-3.5859212712913404), np.float64(-3.5859212712913404), np.float64(-3.5859926359840415), np.float64(-3.5859926359840415), np.float64(-3.5859926359840415), np.float64(-3.586053350888619), np.float64(-3.586105520404601), np.float64(-3.586111106816759), np.float64(-3.586111106816759), np.float64(-3.586111106816759), np.float64(-3.586111106816759), np.float64(-3.5861862151708124), np.float64(-3.5861862151708124), np.float64(-3.58624039056582), np.float64(-3.5862501709651724), np.float64(-3.5862519604613112), np.float64(-3.5862519604613112), np.float64(-3.586295972336984), np.float64(-3.586295972336984), np.float64(-3.586295972336984), np.float64(-3.5863399246746894), np.float64(-3.586376715292033), np.float64(-3.586376715292033), np.float64(-3.5863781195668025), np.float64(-3.5863781195668025), np.float64(-3.5863781195668025), np.float64(-3.5863781195668025), np.float64(-3.5864515280370597), np.float64(-3.5864515280370597), np.float64(-3.586495118874666), np.float64(-3.586495118874666), np.float64(-3.586495118874666), np.float64(-3.586495118874666), np.float64(-3.586495118874666), np.float64(-3.584573643953263), np.float64(-3.584573643953263), np.float64(-3.584573643953263), np.float64(-3.584573643953263), np.float64(-3.584573643953263), np.float64(-3.584573643953263), np.float64(-3.5845736474293517)]"
Nonlinear,"[np.float64(-3.58451794353732), np.float64(-3.585125608860011), np.float64(-3.585395877213422), np.float64(-3.5856034049111543), np.float64(-3.586406510042792), np.float64(-3.5864039061760877), np.float64(-3.592786481415942), np.float64(-3.5932963329322547), np.float64(-3.5934034249670503), np.float64(-3.5934034249670503), np.float64(-3.593487708392445), np.float64(-3.5936046661565797), np.float64(-3.594172171119226), np.float64(-3.5943817412080534), np.float64(-3.595140125692751), np.float64(-3.5957747085990377), np.float64(-3.596146079553364), np.float64(-3.5966415957564095), np.float64(-3.5917912026201293), np.float64(-3.591867773756917), np.float64(-3.5916482942803896), np.float64(-3.5916565867535155), np.float64(-3.591427288881164), np.float64(-3.591427288881164), np.float64(-3.591427288881164), np.float64(-3.5911884056553163), np.float64(-3.5911884056553163), np.float64(-3.590916834613381), np.float64(-3.590574788474896), np.float64(-3.59029123189066), np.float64(-3.59029123189066), np.float64(-3.5882632278090796), np.float64(-3.5879743558056134), np.float64(-3.5879743558056134), np.float64(-3.5879743558056134), np.float64(-3.5877077571466316), np.float64(-3.5877077571466316), np.float64(-3.5877077571466316), np.float64(-3.5877077571466316), np.float64(-3.5874283914054104), np.float64(-3.5874283914054104), np.float64(-3.5874283914054104), np.float64(-3.5874283914054104), np.float64(-3.5874283914054104), np.float64(-3.5874283914054104), np.float64(-3.5872692033400426), np.float64(-3.5872738974484264), np.float64(-3.5872738974484264), np.float64(-3.587278391677728), np.float64(-3.587278391677728), np.float64(-3.587278391677728), np.float64(-3.5872751439986814), np.float64(-3.5872772187930195), np.float64(-3.5872772187930195), np.float64(-3.5872772187930195), np.float64(-3.587337942563863), np.float64(-3.5866761847543103), np.float64(-3.5866761847543103), np.float64(-3.5868276559557444), np.float64(-3.586967259150242), np.float64(-3.586967259150242), np.float64(-3.5870225397151216), np.float64(-3.58706974828533), np.float64(-3.58706974828533), np.float64(-3.5870715238123694), np.float64(-3.5872120714420817), np.float64(-3.5867066023510574), np.float64(-3.5867066023510574), np.float64(-3.5863626653127767), np.float64(-3.5863626653127767), np.float64(-3.586455245331024), np.float64(-3.5864520457263325), np.float64(-3.5865249709240743), np.float64(-3.5865249709240743), np.float64(-3.5865673206265), np.float64(-3.584573728460782), np.float64(-3.5845736001101614)]"
Nonlinear,"[np.float64(-3.5847742481215263), np.float64(-3.584775269563412), np.float64(-3.5849033443076124), np.float64(-3.585218751628382), np.float64(-3.5852246832868033), np.float64(-3.5852246832868033), np.float64(-3.5852877147758733), np.float64(-3.5856790201406454), np.float64(-3.587602926225429), np.float64(-3.58762915060845), np.float64(-3.58780556088783), np.float64(-3.58780556088783), np.float64(-3.587974997541778), np.float64(-3.587974997541778), np.float64(-3.587974997541778), np.float64(-3.588019406911144), np.float64(-3.5882341783720904), np.float64(-3.5883027142318724), np.float64(-3.5882040468667356), np.float64(-3.5882040468667356), np.float64(-3.5882393842312013), np.float64(-3.588138800783213), np.float64(-3.588010249141803), np.float64(-3.587864488580749), np.float64(-3.5876959172404668), np.float64(-3.58763249726303), np.float64(-3.5875367813617345), np.float64(-3.5875367813617345), np.float64(-3.587535915097135), np.float64(-3.587535915097135), np.float64(-3.587535915097135), np.float64(-3.58728918609188), np.float64(-3.58728918609188), np.float64(-3.58728918609188), np.float64(-3.58728918609188), np.float64(-3.5870171537835063), np.float64(-3.5870171537835063), np.float64(-3.5868343167779244), np.float64(-3.586941781911264), np.float64(-3.5869420895949133), np.float64(-3.5869420895949133), np.float64(-3.5869420895949133), np.float64(-3.586954259361164), np.float64(-3.586954259361164), np.float64(-3.586954259361164), np.float64(-3.587030745679442), np.float64(-3.587030745679442), np.float64(-3.587030745679442), np.float64(-3.587102486847982), np.float64(-3.587102486847982), np.float64(-3.5872165943966934), np.float64(-3.5872165943966934), np.float64(-3.5872165943966934), np.float64(-3.5872232641431765), np.float64(-3.5872232641431765), np.float64(-3.5872232641431765), np.float64(-3.5872232641431765), np.float64(-3.5872232641431765), np.float64(-3.587295325762284), np.float64(-3.587356388363446), np.float64(-3.587416692808233), np.float64(-3.5874183286698553), np.float64(-3.5874183286698553), np.float64(-3.586866568796836), np.float64(-3.5869496725668455), np.float64(-3.5869496725668455), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.586950280843496), np.float64(-3.58457299278507), np.float64(-3.58457299278507), np.float64(-3.5845735480925214)]"
XGB,"[np.float32(-3.557325), np.float32(-3.5586362), np.float32(-3.5586362), np.float32(-3.5586777), np.float32(-3.5586777), np.float32(-3.5586357), np.float32(-3.5586839), np.float32(-3.5587964), np.float32(-3.5587964), np.float32(-3.5621066), np.float32(-3.567385), np.float32(-3.567276), np.float32(-3.567276), np.float32(-3.5674126), np.float32(-3.567778), np.float32(-3.5678039), np.float32(-3.5678377), np.float32(-3.5683703), np.float32(-3.5683703), np.float32(-3.568281), np.float32(-3.567789), np.float32(-3.5683007), np.float32(-3.5683007), np.float32(-3.5682247), np.float32(-3.5682247), np.float32(-3.5684772), np.float32(-3.570024), np.float32(-3.570024), np.float32(-3.570024), np.float32(-3.570024), np.float32(-3.5717666), np.float32(-3.5717666), np.float32(-3.5717666), np.float32(-3.5716403), np.float32(-3.5716357), np.float32(-3.5715716), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5589185), np.float32(-3.5587773), np.float32(-3.5587773), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5589213), np.float32(-3.5591533), np.float32(-3.5591533), np.float32(-3.5591533), np.float32(-3.5623343), np.float32(-3.5623343), np.float32(-3.5623343), np.float32(-3.5673947), np.float32(-3.5672834), np.float32(-3.567757), np.float32(-3.567757), np.float32(-3.5679018), np.float32(-3.5674834), np.float32(-3.5674834), np.float32(-3.5674787), np.float32(-3.5674787), np.float32(-3.5674787), np.float32(-3.5680172), np.float32(-3.5680218), np.float32(-3.5680218), np.float32(-3.5680218), np.float32(-3.5674968), np.float32(-3.5674968), np.float32(-3.5674968), np.float32(-3.5699134), np.float32(-3.5717623), np.float32(-3.5717623), np.float32(-3.5717623), np.float32(-3.5716357), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.571582), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.556157), np.float32(-3.5561554), np.float32(-3.556157), np.float32(-3.557747), np.float32(-3.5589094), np.float32(-3.5589101), np.float32(-3.5591266), np.float32(-3.5589178), np.float32(-3.5591514), np.float32(-3.5591514), np.float32(-3.5591514), np.float32(-3.5591514), np.float32(-3.562332), np.float32(-3.5687633), np.float32(-3.5686436), np.float32(-3.5686436), np.float32(-3.5686436), np.float32(-3.5685015), np.float32(-3.568583), np.float32(-3.568583), np.float32(-3.568583), np.float32(-3.5684705), np.float32(-3.5684705), np.float32(-3.5685065), np.float32(-3.5684667), np.float32(-3.5684667), np.float32(-3.568751), np.float32(-3.5684924), np.float32(-3.5684924), np.float32(-3.5684924), np.float32(-3.5684924), np.float32(-3.5686), np.float32(-3.5686722), np.float32(-3.5687633), np.float32(-3.5687633), np.float32(-3.5687633), np.float32(-3.5688143), np.float32(-3.5688143), np.float32(-3.5688143), np.float32(-3.5698903), np.float32(-3.5698903), np.float32(-3.5698903), np.float32(-3.5682976), np.float32(-3.5682976), np.float32(-3.571506), np.float32(-3.571506), np.float32(-3.571506), np.float32(-3.571506), np.float32(-3.571506), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715146), np.float32(-3.5715146), np.float32(-3.5715146), np.float32(-3.5715146), np.float32(-3.5715146), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.571517), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5616095), np.float32(-3.5618746), np.float32(-3.5618746), np.float32(-3.5618746), np.float32(-3.5618746), np.float32(-3.5618746), np.float32(-3.5620399), np.float32(-3.5620399), np.float32(-3.5620399), np.float32(-3.5620399), np.float32(-3.5618474), np.float32(-3.5618474), np.float32(-3.5615778), np.float32(-3.5615778), np.float32(-3.5615778), np.float32(-3.5647554), np.float32(-3.5690284), np.float32(-3.5690284), np.float32(-3.5690284), np.float32(-3.5690162), np.float32(-3.5690026), np.float32(-3.5690026), np.float32(-3.5690026), np.float32(-3.5689843), np.float32(-3.5689762), np.float32(-3.5689785), np.float32(-3.5689712), np.float32(-3.5689392), np.float32(-3.5689237), np.float32(-3.570203), np.float32(-3.570203), np.float32(-3.5702229), np.float32(-3.5702229), np.float32(-3.5702229), np.float32(-3.5702229), np.float32(-3.5702376), np.float32(-3.5702376), np.float32(-3.5701532), np.float32(-3.5701532), np.float32(-3.5701532), np.float32(-3.5702162), np.float32(-3.5702162), np.float32(-3.5715325), np.float32(-3.5715325), np.float32(-3.5715325), np.float32(-3.5715325), np.float32(-3.5715325), np.float32(-3.571582), np.float32(-3.571582), np.float32(-3.5715342), np.float32(-3.5715342), np.float32(-3.5715342), np.float32(-3.5715342), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.557251), np.float32(-3.557251), np.float32(-3.5586138), np.float32(-3.5586193), np.float32(-3.5586524), np.float32(-3.5586345), np.float32(-3.55863), np.float32(-3.558635), np.float32(-3.558635), np.float32(-3.558635), np.float32(-3.558635), np.float32(-3.5586262), np.float32(-3.5586262), np.float32(-3.558617), np.float32(-3.5586095), np.float32(-3.5586777), np.float32(-3.5586333), np.float32(-3.558683), np.float32(-3.558683), np.float32(-3.5587955), np.float32(-3.5623329), np.float32(-3.5623329), np.float32(-3.5623329), np.float32(-3.5679183), np.float32(-3.5679183), np.float32(-3.5679183), np.float32(-3.5678961), np.float32(-3.5678961), np.float32(-3.5683038), np.float32(-3.5682194), np.float32(-3.5682194), np.float32(-3.5682194), np.float32(-3.5682194), np.float32(-3.5686007), np.float32(-3.5686393), np.float32(-3.5686393), np.float32(-3.568835), np.float32(-3.5688891), np.float32(-3.56883), np.float32(-3.5688083), np.float32(-3.568715), np.float32(-3.5716343), np.float32(-3.5716343), np.float32(-3.5715644), np.float32(-3.5715644), np.float32(-3.5715644), np.float32(-3.5715644), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5576618), np.float32(-3.5593548), np.float32(-3.5593567), np.float32(-3.5593567), np.float32(-3.5593567), np.float32(-3.559763), np.float32(-3.559763), np.float32(-3.559763), np.float32(-3.5594056), np.float32(-3.5598323), np.float32(-3.5598323), np.float32(-3.5594647), np.float32(-3.5594647), np.float32(-3.5594647), np.float32(-3.5591514), np.float32(-3.5591514), np.float32(-3.562332), np.float32(-3.562332), np.float32(-3.5687115), np.float32(-3.5687115), np.float32(-3.5684843), np.float32(-3.5686975), np.float32(-3.5686975), np.float32(-3.5686738), np.float32(-3.5686738), np.float32(-3.5688434), np.float32(-3.568779), np.float32(-3.568779), np.float32(-3.568835), np.float32(-3.568835), np.float32(-3.568835), np.float32(-3.568835), np.float32(-3.5688891), np.float32(-3.56883), np.float32(-3.5699348), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5597613), np.float32(-3.5597613), np.float32(-3.5602548), np.float32(-3.559832), np.float32(-3.5594637), np.float32(-3.5594637), np.float32(-3.5594637), np.float32(-3.5594637), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5591474), np.float32(-3.5628839), np.float32(-3.5628839), np.float32(-3.5689414), np.float32(-3.5689142), np.float32(-3.5689142), np.float32(-3.5689142), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.56892), np.float32(-3.5688846), np.float32(-3.5688853), np.float32(-3.5688853), np.float32(-3.5688853), np.float32(-3.5689223), np.float32(-3.5689223), np.float32(-3.568905), np.float32(-3.5689046), np.float32(-3.5689046), np.float32(-3.5688808), np.float32(-3.5699348), np.float32(-3.5698147), np.float32(-3.571466), np.float32(-3.5715117), np.float32(-3.5715117), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.571538), np.float32(-3.571538), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.571517), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5623329), np.float32(-3.567968), np.float32(-3.5679715), np.float32(-3.568004), np.float32(-3.568032), np.float32(-3.5682578), np.float32(-3.5678651), np.float32(-3.567691), np.float32(-3.5672965), np.float32(-3.5674515), np.float32(-3.5674515), np.float32(-3.5677934), np.float32(-3.5677934), np.float32(-3.5677934), np.float32(-3.567789), np.float32(-3.567789), np.float32(-3.567789), np.float32(-3.5678234), np.float32(-3.5678234), np.float32(-3.5678234), np.float32(-3.5678234), np.float32(-3.5679493), np.float32(-3.5679493), np.float32(-3.5679493), np.float32(-3.5679493), np.float32(-3.5679493), np.float32(-3.5681837), np.float32(-3.5681837), np.float32(-3.5681837), np.float32(-3.5699036), np.float32(-3.5699036), np.float32(-3.5699036), np.float32(-3.5699213), np.float32(-3.5687156), np.float32(-3.5687156), np.float32(-3.570105), np.float32(-3.570105), np.float32(-3.570105), np.float32(-3.570105), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.571529), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715175), np.float32(-3.5715146), np.float32(-3.5715146), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5587554), np.float32(-3.5587554), np.float32(-3.5586588), np.float32(-3.558664), np.float32(-3.5586596), np.float32(-3.5586596), np.float32(-3.5586624), np.float32(-3.5586624), np.float32(-3.5586424), np.float32(-3.5586424), np.float32(-3.5586424), np.float32(-3.5586424), np.float32(-3.5619967), np.float32(-3.566919), np.float32(-3.566919), np.float32(-3.5664742), np.float32(-3.5660996), np.float32(-3.5664468), np.float32(-3.5664468), np.float32(-3.5664468), np.float32(-3.5665205), np.float32(-3.5665205), np.float32(-3.5665205), np.float32(-3.566936), np.float32(-3.566936), np.float32(-3.566936), np.float32(-3.567512), np.float32(-3.567512), np.float32(-3.5670424), np.float32(-3.5675151), np.float32(-3.5675151), np.float32(-3.567506), np.float32(-3.567506), np.float32(-3.5675116), np.float32(-3.5675116), np.float32(-3.5675087), np.float32(-3.5675087), np.float32(-3.5697272), np.float32(-3.5697272), np.float32(-3.5715117), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715287), np.float32(-3.5715692), np.float32(-3.5715353), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.5602524), np.float32(-3.5602524), np.float32(-3.5602524), np.float32(-3.5607705), np.float32(-3.5607705), np.float32(-3.561247), np.float32(-3.5607538), np.float32(-3.5602853), np.float32(-3.5602853), np.float32(-3.5598269), np.float32(-3.5598269), np.float32(-3.5628867), np.float32(-3.5628867), np.float32(-3.5683165), np.float32(-3.5683165), np.float32(-3.568395), np.float32(-3.567855), np.float32(-3.5678058), np.float32(-3.5678058), np.float32(-3.5678058), np.float32(-3.5672884), np.float32(-3.5678294), np.float32(-3.568204), np.float32(-3.5683358), np.float32(-3.5683358), np.float32(-3.5683358), np.float32(-3.568105), np.float32(-3.5681012), np.float32(-3.5699465), np.float32(-3.5699465), np.float32(-3.5716403), np.float32(-3.5716403), np.float32(-3.5716403), np.float32(-3.5716403), np.float32(-3.5716403), np.float32(-3.5716403), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716388), np.float32(-3.5716357), np.float32(-3.5715692), np.float32(-3.5715692), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715353), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715096)]"
XGB,"[np.float32(-3.561293), np.float32(-3.5607653), np.float32(-3.561269), np.float32(-3.5607681), np.float32(-3.5607681), np.float32(-3.5612366), np.float32(-3.5612235), np.float32(-3.5612235), np.float32(-3.5612457), np.float32(-3.5612457), np.float32(-3.5612457), np.float32(-3.5607572), np.float32(-3.5607572), np.float32(-3.560288), np.float32(-3.5598218), np.float32(-3.5628839), np.float32(-3.5689313), np.float32(-3.5689273), np.float32(-3.5689151), np.float32(-3.5689394), np.float32(-3.5689394), np.float32(-3.5689394), np.float32(-3.5689192), np.float32(-3.5689192), np.float32(-3.5688746), np.float32(-3.5688996), np.float32(-3.5688996), np.float32(-3.5688996), np.float32(-3.5688791), np.float32(-3.5688791), np.float32(-3.5688791), np.float32(-3.5689583), np.float32(-3.5689583), np.float32(-3.5689487), np.float32(-3.5689583), np.float32(-3.5689583), np.float32(-3.5688934), np.float32(-3.570208), np.float32(-3.570208), np.float32(-3.570208), np.float32(-3.570208), np.float32(-3.570208), np.float32(-3.570208), np.float32(-3.5715125), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715153), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715086), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715067), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096), np.float32(-3.5715096)]"
